ID_rest;Rest_name;Cuisine;Price;Tags;Adress
/msk/restaurant/30420/;Андерсон;Кафе;700–1500 рублей;Паста,Сэндвичи,Пироги,Пельмени,Европейская кухня,Кафе,Кофейни,Кондитерские,Лучшие кондитерские;Москва, Страстной б-р, 4
/msk/restaurant/39689/;Friends & Family;Итальянская кухня;700–1500 рублей;Итальянская кухня,Японская кухня,Пицца,Паста,Суши,Европейская кухня;Москва, Осенний б-р, 7, корп. 2
/msk/restaurant/77084/;Dewar's Powerhouse;Бары;700–1500 рублей;Американская кухня,Европейская кухня,Бары,Коктейльная карта,Лучшие рестораны в Москве,«Барная карта» радио «Серебряный дождь»;Москва, Гончарная, 7/4
/msk/restaurant/22823/;Torro Grill;Стейки;1500–2500 рублей;Американская кухня,Бургеры,Стейки,Европейская кухня,Бары,Винотеки,Коктейльная карта;Москва, просп. Вернадского, 6, ТЦ «Капитолий Вернадского», 2 этаж
/msk/restaurant/39528/;Wok Street Caf?;Вок;До 700 рублей;Паназиатская кухня,Вок,Кафе,Фастфуд,Лучшие места с дешевой едой;Москва, Покровка, 16
/msk/restaurant/76476/;Meat Puppets Bar;Стейки;700–1500 рублей;Бургеры,Стейки,Европейская кухня,Бары;Москва, Новослободская, 16а, в пространстве One Door Community
/msk/restaurant/30355/;Воккер;Вок;До 700 рублей;Китайская кухня,Паназиатская кухня,Вок,Кафе,Фастфуд;Москва, Ленинградское ш., 16а, стр. 4, ТЦ «Метрополис»
/msk/restaurant/20832/; Grand Cru by Adrian Quetglas;Винотеки;Больше 2500 рублей;Авторская кухня,Бары,Винотеки,Лучшие рестораны в Москве,Где пить вино,Лучшие места на Патриарших,Где пить российские вина;Москва, М.Бронная, 22
/msk/restaurant/28501/;Эларджи;Грузинская кухня;1500–2500 рублей;Грузинская кухня,Хинкали,Хачапури,Лучшие рестораны со скидкой по нашей карте,Лучшие грузинские рестораны Москвы,Куда пойти с детьми;Москва, Гагаринский пер., 15а
/msk/restaurant/38587/;Mizandari;Грузинская кухня;700–1500 рублей;Грузинская кухня,Хинкали,Хачапури,Кафе,Где встретить Новый год,Куда пойти с бабушкой и дедушкой,Лучшие грузинские рестораны Москвы,Лучшие места на Красном Октябре;Москва, Болотная наб., 5, стр. 1
/msk/restaurant/30376/; Upside Down Cake Co. на Грузинской;Кондитерские;700–1500 рублей;Американская кухня,Сэндвичи,Кафе,Кофейни,Кондитерские,Лучшие рестораны в Москве,Лучшие завтраки в Москве,Лучшие кондитерские;Москва, Б.Грузинская, 76
/msk/restaurant/16908/;Цветение сакуры;Японская кухня;1500–2500 рублей;Японская кухня,Суши;Москва, Красина, 7, стр. 1
/msk/restaurant/45616/;Moments;Гастропабы;700–1500 рублей;Кафе,Бары,Гастропабы,Коктейльная карта;Москва, Татарская, 7
/msk/restaurant/24066/;Ян Примус;Пивные рестораны;1500–2500 рублей;Бельгийская кухня,Бургеры,Стейки,Европейская кухня,Пивные рестораны,Спортбары,Где смотреть футбол в Москве;Москва, Миклухо-Маклая, 27а
